"VID","VESSEL_TYPE","VESSEL_NAME","IRCS","FLAG_STATE","VSL_FLAG_REG_NUM","GRT","LENGTH","COUNTRY_BUILT","SPEED","YEAR_BUILT","CREW_COUNT","ENGINE_POWER","POWER_UNITS","FUEL_CAPACITY","SATELLITE_COMMS","BRINE","BLAST","COILS","DAILY_CAPACITY","ICE","SEA","BRINE2","AIR","STORAGE_CAPACITY","CHANGE_DETECTED","NOTES","CREATED_BY_USER_ID","CREATED_DATETIME","UPDATED_BY_USER_ID","UPDATED_DATETIME","CONTACTS_FAX","CONTACTS_PHONE","CONTACTS_EMAIL","APPROVED_ALC","INMARSAT_NUMBER","RL_LENGTH","LP_LENGTH","ENGINE_MODEL","STORAGE_CAP_UNITS_CODE","MMSI_NUMBER","PORT_REGISTRY_ID","REGISTERED_DATE","DEREGISTERED_DATE","PARALLEL_REG_CODE","BUILDER_NAME","NET_TONNAGE","DEAD_WEIGHT","MOULDED_DEPTH","BEAM","IMO","WCPFC_ID"
"35291","Longline","LADY BARBARA","WCX3280","US","","134.0000","23.4700","US","7.0000","1997","6","400.0000","","56.7000","0","","","","","","","1","","60.0000","0","","ALISAV","27/10/2004 10:04:25","CECILIAN","21/12/2004 09:34:29","775-8314723","775-831-8862","art@jmti.com","1","436843210","20.17","","CUM 855","MT","","","","","","","","","","","",""
"34579","Longline","HSIN MING TSAI","BK7569","TW","CT35569","33.8800","18.6500","TW","11.0000","1997","9","450.0000","","18.9000","0","0","0","0","10.0000","0","0","1","0","5.0000","0","Please note that main line material provided in the application form in file was not available in the material list in the computer.","TUPOUF","8/1/2001 15:18:13","GINIA.HAROLD","27/2/2014 18:02:38","","","","1","424699387","15.35","","6 Cyl. Diesel Engine","MT","416209800","390","3/4/1997 00:00:00","","","Lian Feng Co., Ltd","10.1600","","1.6000","3.88","","3091"
"34849","Longline","CHUN YING 777","YJSX2","VU","1492","498.0000","53.4500","TW","12.0000","1997","28","1400.0000","","368.0000","0","","","1","5.0000","","","","1","561.0000","0","Was not Registered for recent period (03/04) due to VMS Pending.","CECILIAN","2/7/2002 10:39:40","SENOVEVAM","5/7/2005 17:03:15","","","","1","457685640","46.50","46.50","HANSHIN LH28G","MT","","","","","","","","","","","",""
"34535","Longline","HUANG CHIN","BI2561","TW","CT7-0561","531.0000","55.9000","TW","13.8000","1997","29","1400.0000","","202.4310","0","0","0","1","5.0000","1","0","0","0","280.0000","0","Please note that main line material provided in the application form in file not available in the material list in the computer.","TUPOUF","13/11/2000 17:54:27","SENOVEVAM","9/9/2006 19:26:39","341612181","341612180","","1","424699663","48.70","48.70","MA28GSC-2","MT","","","","","","","","","","","",""
"34581","Longline","FONG KUO 3","V3WA4","BZ","01972875","521.0000","48.7000","TW","13.0000","1997","32","1200.0000","","450.0000","0","0","0","0","3.0000","0","0","0","1","380.0000","0","","TUPOUF","10/1/2001 08:27:51","REG_DEV","30/11/2003 19:59:38","","","","","","","","","CM","","","","","","","","","","","",""
"34582","Longline","FONG KUO 16","V3YP4","BZ","01972994","521.0000","48.7000","TW","13.0000","1997","32","1200.0000","","450.0000","0","0","0","0","3.0000","0","0","0","1","380.0000","0","","TUPOUF","10/1/2001 08:45:21","REG_DEV","30/11/2003 19:59:38","","","","","","","","","CM","","","","","","","","","","","",""
"34714","Longline","CLEARWATER","VMQ4109","AU","ON856460","71.0000","22.0000","AU","10.0000","1997","7","710.0000","","12.0000","0","1","","","2.0000","","","1","","30.0000","0","","CECILIAN","21/9/2001 14:37:37","REG_DEV","30/11/2003 19:59:38","61893151681","61893151611","jervoise@eon.net.au","","","","","","CM","","","","","","","","","","","",""
"34724","Longline","ZHONG SHUI 605","BYLQ9","CN","(YUE)CHUANDENG(JI)(2013)FT100014","119.0000","26.2600","CN","10.0000","1997","10","235.4000","","40.0000","0","","","","","1","","","","30.0000","0","","CECILIAN","16/10/2001 13:56:44","ALISA.VAVATAGA","5/6/2017 21:15:58","679-3363926","679-3363928","ajeshnicnfc@yahoo.com","1","441226115","22.85","22","DIESEL","MT","412687110","1030","","","","Nantong Huigang Shipbuilding Co Ltd","42.0000","","3.4000","6.40","8628860","92"
"34725","Longline","ZHONG SHUI 608","BYMQ4","CN","YUE CHUANDENG (JI) 2013 FT100006","119.0000","26.2600","CN","9.0000","1997","10","235.4000","","40.0000","0","","","","","1","","","","30.0000","0","","CECILIAN","16/10/2001 14:00:17","ALISA.VAVATAGA","5/6/2017 21:25:52","679-3363926","679-3363928","ajeshnicnfc@yahoo.com","1","441226315","22.85","22","DIESEL","MT","412687140","1030","20/2/2013 00:00:00","","","Nantong Huigang Shipbuilding Co Ltd","42.0000","","3.4000","6.40","8628896","95"
"35621","Longline","HAI ZEAN NO.31","BI2573","TW","CT70573","530.0000","56.0000","TW","11.5000","1997","30","1400.0000","","213.0956","0","","","","","","","","1","330.0000","0","New Vessel to Register 07_08","SENOVEVAM","19/9/2007 12:13:31","GINIA.HAROLD","16/5/2015 13:09:10","324412834","324412833","","1","424699676","47.30","47.30","LH28 RG 236","MT","416173900","390","17/6/2005 00:00:00","","","Sen Koh Shipbuilding Co., Ltd","238.0000","","3.7000","8.60","9178173","3879"
"35329","Longline","CFA 12","V6P02","FM","VR0098","73.0000","21.8500","KR","9.0000","1997","10","600.0000","","22.6800","0","","","","","0","","1","","25.0000","0","","ALISAV","24/1/2005 11:36:45","GINIA.HAROLD","30/8/2008 21:59:34","852-21933915","852-21933000","LTFV@luenthai.com","1","447700428","","","One Diesel Engine","MT","","","","","","","","","","","",""
"35353","Longline","SHUN YING 11","BH-3354","TW","CT6-1354","499.0000","53.4500","TW","12.0000","1997","28","1400.0000","","1850.7900","0","","","","","","","","1","561.8700","0","","SENOVEVAM","9/5/2005 14:11:30","GINIA.HAROLD","30/8/2006 15:56:33","07-8412117","07-8419157","","1","492049793","46.50","","LH-28G","CM","","","","","","","","","","","",""
"35360","Longline","CHIN YOU MING","BI2576","TW","CT70576","643.0000","57.6000","TW","13.0000","1997","30","1600.0000","","459.8410","0","","","","","","","","1","300.0000","0","Newly Registered for this period (04/05)","SENOVEVAM","15/6/2005 15:16:44","ALISA.VAVATAGA","8/2/2016 14:42:25","886-78155369","866-7-8139867","chinchengwen@yahoo.com.tw","1","441614080","50.12","","AKASAKA K28","MT","416232500","390","8/8/2011 00:00:00","","","Fong Kuo Shipbuilding Co Ltd","","","","","8947230","3881"
"35362","Longline","KIN CHUAN HSING 11","BI2503","TW","CT7-0503","591.0000","56.3000","TW","13.0000","1997","30","1400.0000","","360.0000","0","","","","","","","0","1","607.0000","0","New Vessel to be registered this period 04/05","SENOVEVAM","28/6/2005 10:12:24","SENOVEVAM","3/9/2005 11:05:58","","","","1","441678611","49.15","49.15","AKASAKA","CM","","","","","","","","","","","",""
"35364","Longline","SUNG HUI","YJSW4","VU","1486","498.0000","55.7500","TW","12.0000","1997","28","2800.0000","","1400.0000","0","","","","","","","","1","513.0000","0","Newly Registered for thie period (04/05).","SENOVEVAM","8/7/2005 10:02:06","ALISA.VAVATAGA","29/6/2015 15:45:20","764938822","764938820","","1","424504511","48.60","12","AKASAKA-K28FD","CM","576850000","630","11/5/2004 00:00:00","","","Fong Kuo Shipbuilding Co Ltd","220.0000","","3.7500","8.70","8947462","4291"
"35251","Longline","SHEN LIAN CHENG 719","BZXC13","CN","(YUE)CHUANDENG(JI)(2016)FT100026","97.0000","32.2800","CN","11.0000","1997","10","220.0000","","26.4600","0","","","","","1","","","","34.0000","0","Previous name:  Liao Chang Yu 6427.","ALISAV","1/9/2004 14:09:14","ALISA.VAVATAGA","22/9/2017 09:40:19","0086-755-25862692","0086-755-25862682","chen_qingbai@fishing.sina.net","1","447714812","31.35","31.35","Z6170ZLCZ - 1","MT","412658750","814","31/5/1997 00:00:00","","","Rongcheng Haida Fishing Shipyard","34.0000","","2.6000","5.70","","1263"
"35252","Longline","GILONTAS 727","BJ-4537","TW","CT4-2537","77.6200","23.9000","TW","12.2000","1997","6","600.0000","","148.0399","0","","","","","","","","","310.7120","0","No Captain provided in application","ALISAV","6/9/2004 15:00:41","ALISAV","10/1/2005 12:56:01","886-8-832345","886-8-8331859","director@gilontasfishery.com","0","","","","MITSUBISHI, JAPAN 6 CYLINDES DIEASEL","MT","","","","","","","","","","","",""
"35253","Longline","GILONTAS 767","BJ4543","TW","CT4-2543","77.6200","23.9000","TW","12.2000","1997","6","600.0000","","148.0399","0","","","","","","1","","","","0","","ALISAV","6/9/2004 15:14:03","ALISAV","6/9/2004 15:14:03","886-8-8322345","886-8-8331859","","","","","","MITSUBISHI, JAPAN 6 CYL CYLINDES DIESEL","","","","","","","","","","","","",""
"35413","Longline","LUNG SOON NO.116","BI2575","TW","CT70575","530.0000","56.0000","CN","12.6400","1997","30","1400.0000","","213.9560","0","","","","","0","","","1","662.3770","0","New vessel reg for period 05/06.","GINIA.HAROLD","19/1/2006 10:55:40","ALISA.VAVATAGA","15/7/2015 16:49:02","886-7-8417793","886-7-8159178","","1","456499715","47.30","47.30","LH28RG-EN0234","CM","416164600","390","","","","Jong Shyn Shipbuilding Co., Ltd","238.0000","","3.7000","8.60","8648614","3880"
"35445","Fish Carrier","AMAGI","V7NH7","MH","2960","2782.0000","95.9500","JP","12.5000","1997","23","3600.0000","","724.4830","0","","","","","","","","1","3793.9299","0","","GINIA.HAROLD","9/5/2006 12:24:12","ALISA.VAVATAGA","30/6/2016 16:45:56","+870-764813362","+870-764813358","amagi@unimail.com","1","424406917","88.11","86.75","AKASAKA A41S","CM","538002960","166","22/10/2007 00:00:00","","","Shirahama Zosen K.K.","1142.0000","2937.0000","8.2500","14","9170963","4472"
"35302","Longline","SOUTHERN HORIZON","WDE9588","US","1052597","188.0000","95.0000","US","8.0000","1997","5","540.0000","","75.6000","0","","","","","1","0","1","0","76.0000","0","","ALISAV","18/11/2004 11:10:49","GINIA.HAROLD","6/12/2013 11:16:00","619-224-6221","619-224-4949","pachorizon1@cox.net","1","436849110","89.40","24","3412 CAT 60M","MT","","650","15/11/2012 00:00:00","","","","76.0000","","12.9000","24","8940995","4124"
"35312","Longline","JUI YING 666","V3WE4","BZ","01971880","498.0000","46.5000","TW","11.5000","1997","29","1400.0000","","300.0000","0","","","","","","","","1","310.0000","0","Applied for 2001/02 period under name Jui Ying 666 but not registered because of unacceptable photograph.","TUPOUF","15/12/2004 15:37:39","TUPOUF","15/12/2004 15:40:21","","","","","","","","","CM","","","","","","","","","","","",""
"34997","Longline","ZHONG SHUI 606","BYMQ2","CN","(YUE)CHUANDENG(JI)(2013)FT100013","119.0000","26.2600","CN","10.0000","1997","9","235.4000","","40.0000","0","","1","","2.0000","1","","","","30.0000","0","","CECILIAN","28/1/2003 09:52:42","ALISA.VAVATAGA","5/6/2017 21:20:54","679 3363926","679 3363928","ajeshnicnfc@yahoo.com","1","441247815","22.85","22","DIESEL","MT","412333333","1030","28/3/1997 00:00:00","","","Qingdong Fish Vessel Shipyard","42.0000","","3.4000","6.40","8628872","93"
"34998","Longline","ZHONG SHUI 607","BYMQ3","CN","YUE CHUANDENG (JI) 2013 FT100012","119.0000","26.2600","CN","10.0000","1997","9","235.4000","","40.0000","0","","1","","2.0000","1","","","1","30.0000","0","","CECILIAN","28/1/2003 09:58:28","GINIA.HAROLD","2/4/2016 17:06:01","(679) 3363926","(679) 3363928","cnfcfj3@conect.com.fj","1","441247915","22.85","22","DIESEL","MT","412687130","1030","28/3/1997 00:00:00","","","Nantong Huigang Shipbuilding Co Ltd","42.0000","","3.4000","6.40","8628884","94"
"35054","Fish Carrier","FRIO VIGO","P3MG8","CY","IMO 9140970","3817.0000","93.5000","DK","15.0000","1997","17","3520.0000","","1200.0000","0","","","","600.0000","","","","1","5200.0000","0","","TUPOUF","7/5/2003 13:57:29","REG_DEV","30/11/2003 19:59:41","","","","","","","","","CM","","","","","","","","","","","",""
"35075","Longline","RACHEL","WCX7199","US","1050716","195.0000","34.0000","US","9.0000","1997","6","425.0000","","66.1500","0","","","","10.0000","","1","","1","150.0000","0","Has Changed Flag to USA [formerly CK Chartered] 07_08","ALISAV","24/6/2003 11:27:25","SENOVEVAM","9/10/2007 12:40:02","","881631462378","clintfunderburg@hotmail.com","1","433863810","90.10","25","CUMMINS KT19","MT","","","","","","","","","","","",""
"35841","Longline","CHIN CHANG WEN","BI2562","TW","CT70562","704.0000","57.6000","TW","13.0000","1997","30","1600.0000","","645.0000","0","","","","","","","","1","312.0000","0","","ALISA.VAVATAGA","30/6/2009 21:44:54","ALISA.VAVATAGA","12/2/2015 16:00:39","+886-7-8155369","+886-7-8139867","chinchengwen@yahoo.com.tw","1","492049561","50.12","50.12","NIIGATA","MT","416119800","390","8/8/2011 00:00:00","","","Fong Kuo Shipbuilding Co Ltd","","","3.8500","8.90","8947369","9326"
"36169","Fish Carrier","YUN RUN 3","HOAZ","PA","4780216","2713.0000","91.4800","JP","12.0600","1997","22","2000.0000","","919.8200","0","","","","","","","","1","4281.4902","0","","ALISA.VAVATAGA","12/5/2011 13:39:42","ALISA.VAVATAGA","5/6/2017 18:43:46","","00870-773120527","yunrun3@fengrun.bjles.net","","","86.09","","MANB&W6S26MC","CM","374723000","152","1/3/2016 00:00:00","","","Kanasashi Heavy Industries Co Ltd","1152.0000","3051.8601","8.6000","14.50","9161613","9248"
"35655","Longline","SHOKI MARU NO.8","","JP","ON20988","19.0000","20.0000","JP","8.0000","1997","10","190.0000","","35.0000","0","0","0","0","0.0000","0","1","0","0","18.0000","0","New to register this period 07_08","BRYAN.SCOTT","31/1/2008 16:35:04","GINIA.HAROLD","14/6/2016 14:10:41","763452177","763452178","","1","443200023","16.17","","Mitsubishi S6R2FI-MTK3","MT","431500960","910","1/6/2007 00:00:00","","","Umazume Zousensho","","","2.0800","4.13","","9315"
"35892","Longline","WINFULL NO.8","3DWS","FJ","001258","131.0000","25.4000","AU","8.0000","1997","10","279.0000","","20.0000","0","","","","","","1","","","20.0000","0","","ALISA.VAVATAGA","30/9/2009 16:26:47","ALISA.VAVATAGA","16/11/2016 09:53:07","+679-3313398","+679-3312666","winfull@connect.com.fj","1","451820910","23.95","25.40","DETROIT DIESEL 60","MT","520245000","101","26/10/2012 00:00:00","26/7/2012 00:00:00","","MATHEW BAYLES, BRIDGEPORT, TASMANIA","36.0000","","2.0000","7.10","8650760","10492"
"35895","Longline","OCEAN ODYSSEY","E5U2163","CK","1244","120.0000","23.9500","AU","8.0000","1997","5","279.0000","","24.0000","0","","","","","","1","","","40.0000","0","","ALISA.VAVATAGA","30/9/2009 16:48:02","ALISA.VAVATAGA","30/9/2009 16:48:02","","+881631829624","fvoceanodyssey@gmn-usa.com","1","451821210","23.95","","DETROIT DIESEL","MT","","","","","","","","","","","",""
"36083","Single Purse Seine","TINO","T3VV","KI","K13971002","3500.0000","107.5000","ES","19.0000","1997","9","6200.0000","","1100.0000","0","","","","","","","1","","3158.0000","0","","GINIA.HAROLD","2/10/2010 17:09:43","GINIA.HAROLD","2/10/2010 17:09:43","","872764803349","tino@zunibolsa.com","","","107.50","","CEGELEC/LEROY SOMER","CM","","","","","","","","","","","",""
"36119","Longline","TIAN XIANG NO.16","BZYI6","CN","(JIN)CHUANDENG(JI)(2012)FT200005","573.0000","56.0000","TW","11.0000","1997","26","882.0000","","411.0000","0","","","","","","","","1","450.0000","0","","ALISA.VAVATAGA","3/1/2011 22:58:49","ALISA.VAVATAGA","10/1/2013 14:09:40","","","","","","47.30","47.30","526RD","CM","","","9/1/2012 00:00:00","","","","199.0000","","3.7000","8.60","","68"
"35898","Longline","CHOKYU MARU NO.58","JENL","JP","KO1928","499.0000","63.1900","JP","11.0000","1997","25","2800.0000","","424.5000","0","","","","","","","","1","820.5000","0","","ALISA.VAVATAGA","7/10/2009 22:42:54","REG_DEV","25/6/2013 17:43:11","762821998","762821997","","1","443200183","56.06","56","HANSHIN LH31RG","CM","","","","","","","","","","","9178642","1320"
"35903","Longline","FUKUTOKU MARU NO.38","JBSX","JP","MG11938","379.0000","56.1700","JP","12.0000","1997","23","1000.0000","","335.0500","0","","","","","","","","1","478.7000","0","","ALISA.VAVATAGA","15/10/2009 16:56:42","REG_DEV","25/6/2013 17:43:11","+870-764-623-194","+870-764-623-190/191","fukutoku38@shore.ocn.ne.jp","1","443200185","49.20","49","NIGATA 6M28BFT","CM","431253000","","29/1/1998 00:00:00","","","Kabushiki Kaisha Kanasashi","233.0000","","3.8500","8.80","9185360","258"
"34274","Longline","CFA 17","V6P17","FM","VR0126","112.0000","26.2600","CN","10.0000","1997","10","220.0000","","22.6800","1","1","0","0","1.5000","1","0","0","0","79.0000","0","Inmarsat Number: 441271812
change flag and call sign from Belize to FSM","CECILIAN","19/11/1999 14:47:49","ALISA.VAVATAGA","2/8/2017 17:39:05","852-2193-3915","852-21933000","Eric_lam@luenthai.com","1","447700426","26.26","","X6160ZX","MT","510032000","16","1/1/2006 00:00:00","","","Long Hai Shipyard","33.0000","","2.9000","5.70","8994312","5022"
"36781","Bunker","ONENESS","D7SM","KR","BSR110112","5315.0000","121.3500","JP","12.0000","1997","19","5280.0000","","658.9800","0","","","","","","","","","","0","","ALISA.VAVATAGA","18/8/2017 16:50:49","ALISA.VAVATAGA","18/8/2017 16:50:49","","","","","","112.40","112.40","MAKITA B&W 6L35MC","","440633000","710","17/8/2016 00:00:00","","","KURINOURA DOCKYARD","2488.0000","8511.7402","9.8000","17.20","9170951","11563"
"34053","Single Purse Seine","TOKIWA MARU NO.28","JKRN","JP","NG1120","1095.0000","63.2400","JP","14.5000","1998","24","1912.0000","","430.0000","1","1","0","0","220.0000","0","0","0","1","1076.7700","0","Inmarsat Number: 443139910","CECILIAN","16/9/1998 10:36:56","GINIA.HAROLD","20/6/2013 20:17:18","343139940","343139910","tokiwa28@ohkura.fishery.co.jp","1","443200248","57.80","55","NIIGATA 6MG34HX","CM","431399000","","15/2/2008 00:00:00","","","Niigata Engineering Co. Ltd","328.0000","","7.2700","12","9195028","1910"
"34072","Longline","HSIN TSAI FA 268","BJ4554","TW","CT4-2554","76.6200","23.9000","TW","11.5000","1998","11","550.0000","","100.0000","0","0","1","0","3.0000","0","0","0","1","65.0000","0","","CECILIAN","5/11/1998 15:24:43","REG_DEV","30/11/2003 19:59:38","788228631","788228902","","1","463114414","","","","CM","","","","","","","","","","","",""
"34038","Pole and Line","ASAHI MARU NO.8","JDYL","JP","KG1323","499.0000","65.4600","JP","13.1000","1998","33","1471.0000","","370.3600","1","0","0","1","32.0000","0","0","1","1","400.0000","0","Inmarsat Number: 443117120","CECILIAN","31/8/1998 16:38:14","GINIA.HAROLD","17/3/2017 10:35:10","343117113","343117111","","1","443200218","56.87","56.77","YANMAR6N280-EN2","MT","431171000","","","","","Kabushiki Kaisha Milo Zousensho","308.0000","693.1400","4.4500","9.50","9189067","401"
"34239","Longline","TATSU MARU NO.68","JCGP","JP","MG11958","439.0000","57.2400","JP","12.0000","1998","23","1000.0000","","310.0000","1","0","0","1","6.0000","0","0","0","1","486.0000","0","","CECILIAN","6/9/1999 11:50:44","GINIA.HAROLD","7/6/2017 18:14:05","+81-3-63689970","","","1","443200163","49.65","49.37","HANSHIN-LH28LRG","CM","431053000","","","","","Kabushiki Kaisha Yoshida zosen Tekkojo","235.0000","536.3800","3.8200","8.80","8944147","302"
"34414","Longline","HANGTON 3","3DXU","FJ","000382","136.0000","30.9600","CN","10.5000","1998","13","200.0000","","46.0000","1","0","0","0","1.5000","1","0","0","0","110.0000","0","","TUPOUF","2/6/2000 14:16:52","ALISA.VAVATAGA","11/8/2016 13:26:22","679-3319594","679-3319856","jiten@hangton.com.fj","1","452006510","30.96","","Chinese Cumins","CM","","101","18/12/2002 00:00:00","","","Rongcheng Shipbuilding Industry Co Ltd","43.0000","","2.0000","6","8648884","5157"
"34415","Longline","HANGTON 4","3DXT","FJ","000380","136.0000","30.9600","CN","10.0000","1998","15","220.0000","","46.0000","1","0","0","0","1.5000","1","0","0","0","110.0000","0","","TUPOUF","2/6/2000 14:55:23","ALISAV","9/9/2004 15:07:41","","","","1","452006410","","","Chinese Cummins","CM","","","","","","","","","","","",""
"34419","Longline","YI SIANG","BJ4561","TW","CT42561","79.0000","23.9900","TW","10.0000","1998","15","1000.0000","","113.4000","1","0","0","1","3.5000","0","0","0","1","85.0000","0","","CECILIAN","21/6/2000 14:16:29","FRANKLIN.FORAU","4/6/2014 09:04:32","679-3362920","679-3363808","taififisheries@hotmail.com","1","424698719","23.99","","YNMAR","MT","416154700","390","27/7/2007 00:00:00","","","Jian Yuan Shipbuilding Co. Ltd","26.4800","","2.0000","5","","3689"
"34913","Longline","MERCURY","YJSW3","VU","1485","498.0000","55.1000","TW","13.0000","1998","32","1400.0000","","427.0000","0","","","","8.0000","","","","1","350.0000","0","Previously ""Shuenn Man 666"".","TUPOUF","16/10/2002 09:33:13","GINIA.HAROLD","1/10/2013 11:07:09","764827577","764827576","","1","457684910","48.15","48.15","MATSUI MA28GSC-2","MT","576849000","630","29/4/2005 00:00:00","","","Lien Ho Shipbuilding Co. Ltd","177.0000","","3.6500","8.50","8947125","4281"
"34473","Longline","LIAN HORNG 777","BI2547","TW","CT7-0547","531.0000","55.9000","TW","12.3000","1998","30","1200.0000","","220.4400","0","0","0","0","3.0000","0","0","0","1","360.0000","0","","TUPOUF","27/9/2000 10:00:14","ALISAV","25/10/2004 13:32:38","341609162","341609160","","1","441609160","48.70","48.70","HANSHIN LH26RG","MT","","","","","","","","","","","",""
"34479","Longline","SHANG SHUN NO.622","BI2541","TW","CT70541","643.0000","57.7800","TW","13.0000","1998","30","1500.0000","","450.1890","0","0","0","1","8.0000","0","0","0","1","1000.0000","0","","TUPOUF","27/9/2000 14:24:38","ALISA.VAVATAGA","4/7/2016 19:33:52","","","","1","424699582","50.12","50.12","MA29GSC-3","MT","416120500","390","13/4/2010 00:00:00","","","Fong Kuo Shipbuilding Co., Ltd","288.0000","","3.8500","","9198147","3997"
"34480","Longline","LUNG SOON NO.282","BI2545","TW","CT70545","530.0000","56.0000","TW","12.8100","1998","30","1500.0000","","394.0000","0","0","0","0","","0","0","0","1","1000.0000","0","Change of Flag, Call Sign, Flag REG No.","TUPOUF","27/9/2000 14:33:45","ALISA.VAVATAGA","14/7/2017 15:54:28","886-7-8417793","886-7-8159178","","1","456499682","47.30","47.30","MA29GSC-3","CM","416120600","390","13/3/2010 00:00:00","","","Sen Koh Shipbuilding Corp.","238.0000","","3.7000","","9190652","4000"
"34074","Longline","MATSUFUKU MARU NO.18","JDPC","JP","KG1318","379.0000","56.6000","JP","12.0000","1998","25","735.0000","","298.0000","1","0","0","0","8.0000","0","0","0","1","300.0000","0","","CECILIAN","20/11/1998 15:01:20","GINIA.HAROLD","1/9/2016 11:18:00","+783171991","+773170286","matsufuku18@po5.synapse.ne.jp","1","443125110","49.60","49.32","LH8 LRG HANSHIN","CM","431251000","","4/2/2015 00:00:00","","","Kidoura Zosen Co., Ltd","242.0000","","3.8200","8.80","9201097","1753"
"34080","Single Purse Seine","DOLORES 787","P2V5642","PG","001513","1060.0000","69.4500","TW","16.0000","1998","37","3000.0000","","430.1900","1","1","0","0","150.0000","0","0","1","0","906.9300","0","Inmarsat Number: 457652410","CECILIAN","16/12/1998 14:34:03","GINIA.HAROLD","23/2/2017 11:53:32","","","dolores787radio@rdfishing.com","1","456500156","69.45","60.80","DAIHATSU 8DLM-32","MT","553111777","630","14/12/1998 00:00:00","","","	Jong Shyn Shipbuilding Co Ltd","405.0000","","7.2500","12.30","9197650","4427"
"34083","Fish Carrier","KAIMON","YJUK3","VU","2377","3683.0000","97.0200","JP","12.5000","1998","25","4400.0000","","904.0000","1","0","0","0","","0","0","0","1","4597.8799","0","","TUPOUF","30/12/1998 10:33:40","GINIA.HAROLD","20/7/2016 09:28:17","+870-783197414","+870-773193414","KAIMON@UNIMAIL.COM","1","435265620","89.56","88","MAKITA B&W 5L35MC","CM","577310000","630","1/6/2016 00:00:00","","","SAUNUKI SHIPBUILDING & IRON WORKS CO. LTD","1535.0000","3621.0000","10.0000","15.20","9172442","9470"
"34084","Longline","ZHONG YUAN YU 1223","","CN","Y980028","123.0000","26.2000","CN","10.0000","1998","10","514.0000","","36.0000","0","0","0","0","","1","0","0","0","380.0000","0","","TUPOUF","30/12/1998 16:28:32","REG_DEV","30/11/2003 19:59:38","","","","","","","","","CM","","","","","","","","","","","",""
"34085","Longline","ZHONG YUAN YU 1224","","CN","Y980029","123.0000","26.2000","CN","10.0000","1998","9","514.0000","","36.0000","0","0","0","0","","1","0","0","0","380.0000","0","","TUPOUF","30/12/1998 16:32:29","REG_DEV","30/11/2003 19:59:38","","","","","","","","","CM","","","","","","","","","","","",""
"34090","Pole and Line","OTOSHIRO MARU NO.7","JHPX","JP","ME1955","499.0000","65.4500","JP","13.1000","1998","31","2000.0000","","344.0000","1","1","0","0","33.0000","0","0","0","0","731.0000","0","Inmarsat Number: 443144710","CECILIAN","8/1/1999 08:25:29","REG_DEV","25/6/2013 17:43:11","343144740","343144710","7.oto.1@otoshiro.co.jp","1","443200124","56.87","56.77","8MX28","CM","431447000","","","","","Miho Shipyard Co. Ltd","315.0000","669.0000","4.4500","9.50","9194933","325"
"34092","Fish Carrier","SUI YU LENG 8","BZWA","CN","050102361","1413.0000","63.7900","CN","11.0000","1998","21","1200.0000","","325.0000","1","0","0","0","","0","0","0","1","1642.0000","0","Inmarsat Number: 450301879","CECILIAN","8/2/1999 16:43:56","REG_DEV","30/11/2003 19:59:38","","","","1","450301879","","","","CM","","","","","","","","","","","",""
"34118","Fish Carrier","SHIN IZU","3EYX6","PA","49808PEXT1","2781.0000","95.9200","JP","12.5000","1998","23","3600.0000","","724.4900","1","0","0","0","","0","0","0","1","3797.1299","0","","CECILIAN","16/3/1999 09:19:02","GINIA.HAROLD","8/9/2017 15:32:32","+870-773190772","+870-773190772","izu@umimail.com","1","457627711","88.11","86.75","AKASAKA A41S","CM","576277000","152","9/8/2017 00:00:00","","CK","Kurinoura Dockyard Co Ltd","1142.0000","2919.9800","8.2500","14","9186936","9488"
"34022","Longline","HOEI MARU NO.81","JM6555","JP","OT23651","87.0000","31.1500","JP","9.0000","1998","10","507.0000","","60.0000","1","0","0","0","2.0000","0","1","0","0","65.0000","0","","CECILIAN","23/7/1998 11:10:50","GINIA.HAROLD","4/7/2014 09:40:10","761240675","761240674","","1","443141810","31.15","27.75","S6U-MTK MITSUBISHI","CM","","","","","","Kabushiki Kaisha Higashi Kyushu Zousen Sho","","","2.1700","5.32","","1693"
"34476","Longline","FONG KUO 36","BI2542","TW","CT7-0542","531.0000","55.9000","TW","13.0000","1998","28","1200.0000","","450.0000","0","0","0","1","8.0000","0","0","0","1","972.2600","0","The owner stated in its International Merchant Marine Registry of Belize "" is F.K. Overseas Fishery S.A. and not Tsai Ting Pang as stated in its application form.","TUPOUF","27/9/2000 11:13:34","GINIA.HAROLD","22/2/2008 13:39:19","341689711","341689710","","1","424610016","48.70","48.70","6DKM-20","CM","","","","","","","","","","","",""
"34920","Longline","JET MARK 31","DUTZ-4","PH","MNLD010286","554.0000","46.7500","CN","13.0000","1998","29","1300.0000","","205.2800","0","","","1","8.0000","","","","1","280.0000","0","","CECILIAN","28/10/2002 13:50:09","REG_DEV","30/11/2003 19:59:38","","","","1","492049548","","","","CM","","","","","","","","","","","",""
"34922","Longline","FU YUAN 66","BI2553","TW","CT7-0553","675.0000","59.2000","TW","12.0000","1998","30","1600.0000","","518.2050","0","","","1","8.0000","","","","1","500.0000","0","","CECILIAN","28/10/2002 14:06:12","SENOVEVAM","27/10/2006 09:20:19","886 - 7 - 8158845","886 - 7 - 8153238","tahyuanocean@yahoo.com","1","441662210","50.80","","MATSUI","MT","","","","","","","","","","","",""
